85.graph	494	14	15	3	4	2	2	2	2	0.0008783340	0.0000877380	0	400	ENSDARG00000099585
85.graph	4171	20	21	3	4	2	2	2	2	0.0011065006	0.0000870228	0	400	ENSDARG00000020301
85.graph	4275	8	10	4	6	2	2	2	2	0.0007383823	0.0001182556	0	400	ENSDARG00000070486
85.graph	7393	8	8	2	2	2	2	2	2	0.0005908012	0.0000622272	0	400	ENSDARG00000041295
85.graph	8054	24	27	4	7	3	3	3	3	0.0014815331	0.0003528595	0	400	ENSDARG00000006395
85.graph	8302	14	16	4	6	2	2	2	2	0.0009582043	0.0001270771	0	400	ENSDARG00000045639
85.graph	9233	9	10	3	4	2	2	2	2	0.0007050037	0.0000870228	0	400	ENSDARG00000055158
85.graph	10240	10	12	4	6	2	2	2	2	0.0009188652	0.0001223087	0	400	ENSDARG00000034423
85.graph	10588	13	15	4	6	2	2	2	2	0.0009155273	0.0001168251	0	400	ENSDARG00000102772
85.graph	12802	18	20	4	6	2	2	2	2	0.0011029243	0.0001220703	0	400	ENSDARG00000030020
85.graph	14681	9	10	3	4	2	2	2	2	0.0007064342	0.0000877380	0	400	ENSDARG00000033175
29.graph	1219	15	16	3	4	2	2	2	2	0.0009205341	0.0000863075	0	400	ENSDARG00000078541
29.graph	2552	13	14	3	4	3	2	3	3	0.0014305115	0.0001652241	0	400	ENSDARG00000101759
29.graph	4373	8	9	3	4	2	2	2	2	0.0006687641	0.0000879765	0	400	ENSDARG00000008906
29.graph	7099	16	18	4	6	2	2	2	2	0.0010180473	0.0001211166	0	400	ENSDARG00000059983
29.graph	11264	16	17	3	4	2	2	2	2	0.0009555817	0.0000870228	0	400	ENSDARG00000088877
29.graph	12541	24	24	2	2	2	2	2	2	0.0011608601	0.0000567436	0	400	ENSDARG00000098057
29.graph	13692	30	34	4	8	3	3	3	3	0.0017194748	0.0002272129	0	400	ENSDARG00000040087
78.graph	731	15	16	3	4	2	2	2	2	0.0009229183	0.0000874996	0	400	ENSDARG00000102215
78.graph	3365	15	17	4	6	2	2	2	2	0.0009980202	0.0001225471	0	400	ENSDARG00000013839
78.graph	3681	12	16	2	6	6	6	6	6	0.0088229179	0.0076715946	0	400	ENSDARG00000069796
78.graph	4812	18	21	4	7	3	3	3	3	0.0012564659	0.0002324581	0	400	ENSDARG00000020929
78.graph	6245	59	64	7	12	2	2	2	2	0.0029492378	0.0002071857	0	400	ENSDARG00000019815
78.graph	9604	7	7	2	2	2	2	2	2	0.0005576611	0.0000567436	0	400	ENSDARG00000037423
78.graph	13402	11	13	4	6	2	2	2	2	0.0008475780	0.0001173019	0	400	ENSDARG00000036628
78.graph	13709	12	14	4	6	2	2	2	2	0.0010085106	0.0001192093	0	400	ENSDARG00000044255
16.graph	1056	8	9	3	4	2	2	2	2	0.0006606579	0.0000872612	0	400	ENSDARG00000078520
16.graph	3318	11	12	3	4	2	2	2	2	0.0007672310	0.0000932217	0	400	ENSDARG00000025608
16.graph	4667	10	12	4	6	2	2	2	2	0.0007936954	0.0001170635	0	400	ENSDARG00000033971
16.graph	10555	15	17	4	6	2	2	2	2	0.0009706020	0.0002403259	0	400	ENSDARG00000046133
