42.graph	2872	20	24	4	8	3	3	3	3	0.0015070438	0.0002119541	0	1000	ENSDARG00000006385
14.graph	11112	13	14	3	4	2	2	2	2	0.0010037422	0.0000965595	0	1000	ENSDARG00000102234
59.graph	8674	17	19	4	6	2	2	2	2	0.0012640953	0.0001268387	0	1000	ENSDARG00000052045
85.graph	14681	9	10	3	4	2	2	2	2	0.0009036064	0.0000965595	0	1000	ENSDARG00000033175
79.graph	15214	18	24	8	14	2	2	2	2	0.0016307831	0.0002400875	0	1000	ENSDARG00000020000
21.graph	14397	19	19	2	2	2	2	2	2	0.0011680126	0.0000669956	0	1000	ENSDARG00000100089
96.graph	1971	20	23	4	7	3	3	3	3	0.0014417171	0.0002052784	0	1000	ENSDARG00000101777
57.graph	6169	63	64	3	4	2	2	2	2	0.0028069019	0.0000960827	0	1000	ENSDARG00000104119
1.graph	11948	17	19	4	6	2	2	2	2	0.0012292862	0.0001254082	0	1000	ENSDARG00000000729
64.graph	7106	22	24	4	6	2	2	2	2	0.0014033318	0.0001285076	0	1000	ENSDARG00000031757
25.graph	6384	10	13	3	6	3	3	3	3	0.0010526180	0.0001695156	0	1000	ENSDARG00000069853
40.graph	7070	47	48	3	4	2	2	2	2	0.0022530556	0.0000958443	0	1000	ENSDARG00000016573
51.graph	14503	15	19	4	8	3	3	3	3	0.0013785362	0.0002462864	0	1000	ENSDARG00000044899
90.graph	8125	10	10	2	2	2	2	2	2	0.0008234978	0.0000612736	0	1000	ENSDARG00000093364
52.graph	4667	10	10	2	2	2	2	2	2	0.0008127689	0.0000634193	0	1000	ENSDARG00000069033
61.graph	11387	6	7	3	4	2	2	2	2	0.0007631779	0.0000972748	0	1000	ENSDARG00000088290
62.graph	13343	8	9	3	4	2	2	2	2	0.0008425713	0.0000972748	0	1000	ENSDARG00000074719
27.graph	15118	13	16	5	8	2	2	2	2	0.0012276173	0.0001630783	0	1000	ENSDARG00000041602
6.graph	11856	20	22	4	6	2	2	2	2	0.0013346672	0.0001337528	0	1000	ENSDARG00000070960
30.graph	5428	9	11	3	5	3	3	3	3	0.0010044575	0.0001356602	0	1000	ENSDARG00000099729
5.graph	2436	7	8	2	3	3	3	3	3	0.0008184910	0.0001010895	0	1000	ENSDARG00000092354
81.graph	10977	12	15	5	8	2	2	2	2	0.0011200905	0.0001626015	0	1000	ENSDARG00000068303
16.graph	11449	17	21	4	8	3	3	3	3	0.0013997555	0.0002140999	0	1000	ENSDARG00000099974
3.graph	4636	15	17	4	6	2	2	2	2	0.0011465549	0.0001275539	0	1000	ENSDARG00000016074
98.graph	10871	7	8	3	4	2	2	2	2	0.0007953644	0.0000958443	0	1000	ENSDARG00000030871
6.graph	10742	26	30	6	10	2	2	2	2	0.0016894341	0.0001914501	0	1000	ENSDARG00000068947
62.graph	12605	12	13	3	4	2	2	2	2	0.0009868145	0.0001013279	0	1000	ENSDARG00000090686
72.graph	12699	36	37	3	4	2	2	2	2	0.0018742085	0.0000970364	0	1000	ENSDARG00000061579
26.graph	1429	26	26	2	2	2	2	2	2	0.0014255047	0.0000681877	0	1000	ENSDARG00000098874
43.graph	324	10	12	4	6	2	2	2	2	0.0009465218	0.0001258850	0	1000	ENSDARG00000045549
14.graph	13618	8	9	3	4	2	2	2	2	0.0008287430	0.0000967979	0	1000	ENSDARG00000091092
78.graph	6245	59	64	7	12	2	2	2	2	0.0030622482	0.0002148151	0	1000	ENSDARG00000019815
7.graph	385	23	29	5	11	3	3	3	3	0.0017454624	0.0003125668	0	1000	ENSDARG00000075215
37.graph	1491	4	4	2	2	2	2	2	2	0.0005824566	0.0000617504	0	1000	ENSDARG00000054222
95.graph	8821	14	16	4	6	2	2	2	2	0.0011112690	0.0001266003	0	1000	ENSDARG00000020982
10.graph	9612	9	10	3	4	2	2	2	2	0.0008630753	0.0000958443	0	1000	ENSDARG00000099694
65.graph	1787	12	15	5	8	2	2	2	2	0.0010931492	0.0001568794	0	1000	ENSDARG00000010250
56.graph	759	7	8	3	4	2	2	2	2	0.0007638931	0.0000956059	0	1000	ENSDARG00000094572
81.graph	724	7	8	3	4	2	2	2	2	0.0007541180	0.0001001358	0	1000	ENSDARG00000104745
72.graph	4079	29	29	2	2	2	2	2	2	0.0015344620	0.0000612736	0	1000	ENSDARG00000009677
8.graph	13375	28	31	5	8	2	2	2	2	0.0016856194	0.0001564026	0	1000	ENSDARG00000055999
30.graph	790	7	8	3	4	2	2	2	2	0.0007772446	0.0000970364	0	1000	ENSDARG00000102673
81.graph	9514	20	23	4	7	3	3	3	3	0.0015027523	0.0002512932	0	1000	ENSDARG00000003693
15.graph	7425	13	14	3	4	2	2	2	2	0.0009946823	0.0000956059	0	1000	ENSDARG00000067912
50.graph	8495	7	8	3	4	2	2	2	2	0.0007762909	0.0000982285	0	1000	ENSDARG00000037598
10.graph	12199	15	20	5	10	3	3	3	3	0.0014443398	0.0003044605	0	1000	ENSDARG00000035676
21.graph	13581	13	14	3	4	2	2	2	2	0.0010204315	0.0000970364	0	1000	ENSDARG00000079283
8.graph	2039	12	13	3	4	2	2	2	2	0.0009920597	0.0000965595	0	1000	ENSDARG00000028346
38.graph	10726	31	37	6	12	4	4	4	4	0.0022964478	0.0003950596	0	1000	ENSDARG00000069654
96.graph	11997	12	13	3	4	2	2	2	2	0.0009810925	0.0000958443	0	1000	ENSDARG00000098845
71.graph	9789	15	18	5	8	2	2	2	2	0.0012290478	0.0001609325	0	1000	ENSDARG00000097938
81.graph	15138	11	14	3	6	3	3	3	3	0.0011501312	0.0001730919	0	1000	ENSDARG00000094077
49.graph	12627	17	19	4	6	2	2	2	2	0.0012366772	0.0001289845	0	1000	ENSDARG00000079931
69.graph	14470	24	25	3	4	2	2	2	2	0.0014185905	0.0000970364	0	1000	ENSDARG00000044915
74.graph	4120	20	23	4	7	3	3	3	3	0.0014650822	0.0002408028	0	1000	ENSDARG00000032206
58.graph	8101	18	19	3	4	2	2	2	2	0.0012056828	0.0000956059	0	1000	ENSDARG00000100209
74.graph	9509	8	10	4	6	2	2	2	2	0.0008919239	0.0001316071	0	1000	ENSDARG00000075735
99.graph	8990	18	20	4	6	2	2	2	2	0.0012807846	0.0001335144	0	1000	ENSDARG00000075766
70.graph	15112	26	27	3	4	2	2	2	2	0.0015101433	0.0000967979	0	1000	ENSDARG00000042308
6.graph	5051	16	18	4	6	2	2	2	2	0.0011711121	0.0001258850	0	1000	ENSDARG00000038668
24.graph	11163	9	10	3	4	2	2	2	2	0.0008819103	0.0000963211	0	1000	ENSDARG00000012005
38.graph	2321	9	10	3	4	2	2	2	2	0.0008454323	0.0000958443	0	1000	ENSDARG00000014148
67.graph	13201	7	8	3	4	2	2	2	2	0.0007936954	0.0000979900	0	1000	ENSDARG00000096382
59.graph	3304	8	9	3	4	2	2	2	2	0.0008165836	0.0000958443	0	1000	ENSDARG00000014646
98.graph	244	26	36	8	18	5	4	5	5	0.3916692734	0.0031683445	0	1000	ENSDARG00000069780
80.graph	2632	10	11	3	4	2	2	2	2	0.0009515285	0.0001072884	0	1000	ENSDARG00000098786
59.graph	1130	16	17	3	4	2	2	2	2	0.0010855198	0.0000948906	0	1000	ENSDARG00000095133
18.graph	15366	9	10	3	4	2	2	2	2	0.0008714199	0.0000963211	0	1000	ENSDARG00000056979
54.graph	12836	7	7	2	2	2	2	2	2	0.0007398129	0.0000634193	0	1000	ENSDARG00000075697
11.graph	14457	10	11	3	4	2	2	2	2	0.0009114742	0.0000967979	0	1000	ENSDARG00000058683
12.graph	7550	8	9	3	4	2	2	2	2	0.0008180141	0.0000963211	0	1000	ENSDARG00000089556
18.graph	3928	6	7	3	4	2	2	2	2	0.0007586479	0.0000965595	0	1000	ENSDARG00000041359
93.graph	7379	12	15	4	7	3	3	3	3	0.0011601448	0.0001692772	0	1000	ENSDARG00000040123
36.graph	2061	12	13	3	4	2	2	2	2	0.0009462833	0.0000963211	0	1000	ENSDARG00000093201
58.graph	2255	27	28	3	4	2	2	2	2	0.0015089512	0.0000953674	0	1000	ENSDARG00000035514
58.graph	460	7	8	3	4	2	2	2	2	0.0007586479	0.0000963211	0	1000	ENSDARG00000090366
76.graph	14425	15	18	4	7	3	3	3	3	0.0013344288	0.0002479553	0	1000	ENSDARG00000044942
62.graph	6211	10	11	3	4	2	2	2	2	0.0008873940	0.0000946522	0	1000	ENSDARG00000078193
52.graph	12329	27	30	5	8	2	2	2	2	0.0016651154	0.0001573563	0	1000	ENSDARG00000060768
44.graph	8609	14	16	4	6	2	2	2	2	0.0011193752	0.0001280308	0	1000	ENSDARG00000009470
63.graph	10977	21	23	4	6	2	2	2	2	0.0013813972	0.0001275539	0	1000	ENSDARG00000062138
42.graph	14870	11	14	3	6	3	3	3	3	0.0011208057	0.0001721382	0	1000	ENSDARG00000077078
