95.graph	11215	10	10	2	2	2	2	2	2	0.0008566380	0.0000619888	0	1000	ENSMUSG00000062154
44.graph	5499	9	10	3	4	2	2	2	2	0.0008475780	0.0000967979	0	1000	ENSMUSG00000030443
94.graph	1358	19	23	5	9	3	3	3	3	0.0015134811	0.0003144741	0	1000	ENSMUSG00000027210
43.graph	7608	19	24	6	11	3	3	3	3	0.0015604496	0.0002274513	0	1000	ENSMUSG00000036054
92.graph	6673	19	23	4	8	3	3	3	3	0.0015377998	0.0002479553	0	1000	ENSMUSG00000038637
62.graph	4799	9	9	2	2	2	2	2	2	0.0007779598	0.0000610352	0	1000	ENSMUSG00000000416
30.graph	6854	48	51	5	8	2	2	2	2	0.0024373531	0.0001580715	0	1000	ENSMUSG00000019893
65.graph	11092	10	11	3	4	2	2	2	2	0.0009088516	0.0000936985	0	1000	ENSMUSG00000022235
69.graph	10533	10	11	3	4	2	2	2	2	0.0009043217	0.0000929832	0	1000	ENSMUSG00000021645
3.graph	5042	5	5	2	2	2	2	2	2	0.0006346703	0.0000624657	0	1000	ENSMUSG00000096515
66.graph	12226	27	29	4	6	2	2	2	2	0.0016312599	0.0001227856	0	1000	ENSMUSG00000071054
51.graph	215	15	17	4	6	2	2	2	2	0.0011472702	0.0001261234	0	1000	ENSMUSG00000026000
67.graph	2968	8	9	3	4	2	2	2	2	0.0008058548	0.0000915527	0	1000	ENSMUSG00000039887
67.graph	55	12	18	4	10	4	4	4	4	0.0016319752	0.0005342960	0	1000	ENSMUSG00000086727
70.graph	4164	25	27	4	6	2	2	2	2	0.0015368462	0.0001263618	0	1000	ENSMUSG00000036435
48.graph	1833	9	10	3	4	2	2	2	2	0.0008471012	0.0000965595	0	1000	ENSMUSG00000078887
40.graph	798	14	15	3	4	2	2	2	2	0.0010287762	0.0000953674	0	1000	ENSMUSG00000039449
54.graph	8122	6	7	2	3	3	3	3	3	0.0008008480	0.0001060963	0	1000	ENSMUSG00000037536
83.graph	8105	41	42	3	4	2	2	2	2	0.0020194054	0.0000963211	0	1000	ENSMUSG00000053754
90.graph	11028	15	21	4	10	4	4	4	4	0.0017669201	0.0005390644	0	1000	ENSMUSG00000064373
20.graph	7743	17	19	4	6	2	2	2	2	0.0012571812	0.0001258850	0	1000	ENSMUSG00000062181
3.graph	3281	24	25	3	4	2	2	2	2	0.0013937950	0.0000948906	0	1000	ENSMUSG00000066151
48.graph	11162	16	17	3	4	2	2	2	2	0.0011410713	0.0000956059	0	1000	ENSMUSG00000055827
22.graph	1356	15	23	5	13	5	5	5	5	0.0048317909	0.0034270287	0	1000	ENSMUSG00000068686
68.graph	3332	15	19	4	8	3	3	3	3	0.0013203621	0.0002365112	0	1000	ENSMUSG00000028483
87.graph	10766	28	29	3	4	2	2	2	2	0.0015723705	0.0000941753	0	1000	ENSMUSG00000034145
10.graph	900	18	24	5	11	4	4	4	4	0.0021317005	0.0008389950	0	1000	ENSMUSG00000026921
4.graph	22	30	36	5	11	4	4	4	4	0.0022048950	0.0004451275	0	1000	ENSMUSG00000016918
10.graph	8969	12	13	3	4	2	2	2	2	0.0009753704	0.0000922680	0	1000	ENSMUSG00000039285
98.graph	9216	13	16	5	8	2	2	2	2	0.0011460781	0.0001597404	0	1000	ENSMUSG00000040328
31.graph	10020	19	21	4	6	2	2	2	2	0.0012974739	0.0001237392	0	1000	ENSMUSG00000017132
86.graph	843	12	18	5	11	3	3	3	3	0.0013685226	0.0003097057	0	1000	ENSMUSG00000048550
34.graph	3664	12	15	3	6	3	3	3	3	0.0011188984	0.0001649857	0	1000	ENSMUSG00000041193
87.graph	4130	36	53	9	26	7	7	7	7	0.1438593864	0.1380980015	0	1000	ENSMUSG00000029207
99.graph	11809	27	28	3	4	2	2	2	2	0.0014991760	0.0000951290	0	1000	ENSMUSG00000014039
18.graph	1418	23	25	4	6	2	2	2	2	0.0014162064	0.0001211166	0	1000	ENSMUSG00000033705
57.graph	1776	17	22	5	10	3	3	3	3	0.0014364719	0.0002338886	0	1000	ENSMUSG00000027522
11.graph	8321	29	39	8	18	5	5	5	5	0.0034778118	0.0014200211	0	1000	ENSMUSG00000095891
6.graph	7354	27	29	4	6	2	2	2	2	0.0015859604	0.0001306534	0	1000	ENSMUSG00000000759
69.graph	11969	10	14	4	8	3	3	3	3	0.0011479855	0.0002076626	0	1000	ENSMUSG00000024121
47.graph	207	14	15	3	4	2	2	2	2	0.0010154247	0.0000963211	0	1000	ENSMUSG00000026000
11.graph	3442	13	14	3	4	2	2	2	2	0.0009918213	0.0000984669	0	1000	ENSMUSG00000028688
69.graph	9707	59	60	3	4	2	2	2	2	0.0026636124	0.0001354218	0	1000	ENSMUSG00000020532
100.graph	532	22	29	6	13	3	3	3	3	0.0017876625	0.0003812313	0	1000	ENSMUSG00000006010
7.graph	8754	20	22	4	6	2	2	2	2	0.0013234615	0.0001280308	0	1000	ENSMUSG00000054693
8.graph	6237	8	9	3	4	2	2	2	2	0.0008099079	0.0000977516	0	1000	ENSMUSG00000062797
84.graph	10482	19	25	4	10	4	4	4	4	0.0019111633	0.0005326271	0	1000	ENSMUSG00000007617
24.graph	1778	22	25	5	8	2	2	2	2	0.0014574528	0.0001568794	0	1000	ENSMUSG00000039463
98.graph	5423	20	23	5	8	2	2	2	2	0.0013916492	0.0001616478	0	1000	ENSMUSG00000030235
54.graph	5848	15	17	4	6	2	2	2	2	0.0011291504	0.0001230240	0	1000	ENSMUSG00000005547
90.graph	2558	12	18	4	10	4	4	4	4	0.0017592907	0.0006668568	0	1000	ENSMUSG00000036381
51.graph	11473	35	41	4	10	4	4	4	4	0.0024964809	0.0005407333	0	1000	ENSMUSG00000023033
53.graph	4354	23	32	8	17	3	3	3	3	0.0020198822	0.0004649162	0	1000	ENSMUSG00000033540
53.graph	4448	19	24	5	10	3	3	3	3	0.0015652180	0.0002982616	0	1000	ENSMUSG00000032898
91.graph	4567	11	14	4	7	3	3	3	3	0.0011384487	0.0002379417	0	1000	ENSMUSG00000037428
