85.graph	5066	22	24	3	5	3	3	3	3	0.0013179779	0.0001661777	0	15	ENSG00000083168
85.graph	5603	25	27	4	6	2	2	2	2	0.0013518333	0.0001552105	0	15	ENSG00000136854
85.graph	5873	12	15	5	8	2	2	2	2	0.0009732246	0.0001463890	0	15	ENSG00000166796
85.graph	5901	22	28	4	10	4	4	4	4	0.0018820763	0.0005636215	0	15	ENSG00000007372
85.graph	5946	21	28	7	14	3	3	3	3	0.0016584396	0.0003199577	0	15	ENSG00000165915
85.graph	8446	14	18	5	9	3	3	3	3	0.0011434555	0.0001871586	0	15	ENSG00000041357
29.graph	3733	19	27	4	12	5	5	5	5	0.0039722919	0.0026779175	0	15	ENSG00000112561
29.graph	6941	23	26	5	8	2	2	2	2	0.0013344288	0.0001440048	0	15	ENSG00000148773
29.graph	7657	16	18	4	6	2	2	2	2	0.0010085106	0.0001204014	0	15	ENSG00000180776
78.graph	1012	11	11	2	2	2	2	2	2	0.0006926060	0.0000555515	0	15	ENSG00000143772
78.graph	3714	11	13	4	6	2	2	2	2	0.0008292198	0.0001189709	0	15	ENSG00000157343
78.graph	6100	13	16	4	7	3	3	3	3	0.0010049343	0.0001559258	0	15	ENSG00000175224
78.graph	6626	25	29	5	9	3	3	3	3	0.0015141964	0.0001897812	0	15	ENSG00000107929
78.graph	7039	19	21	4	6	2	2	2	2	0.0011017323	0.0001161098	0	15	ENSG00000047621
78.graph	8007	7	9	4	6	2	2	2	2	0.0006949902	0.0001175404	0	15	ENSG00000180008
78.graph	8909	22	30	6	14	4	4	4	4	0.0023233891	0.0009703636	0	15	ENSG00000213658
78.graph	10974	17	23	5	11	3	3	3	3	0.0013322830	0.0002646446	0	15	ENSG00000105202
78.graph	11374	11	12	3	4	2	2	2	2	0.0007717609	0.0000882149	0	15	ENSG00000165246
16.graph	2240	10	12	4	6	2	2	2	2	0.0008175373	0.0001182556	0	15	ENSG00000114013
16.graph	9485	8	9	3	4	2	2	2	2	0.0006833076	0.0000884533	0	15	ENSG00000161395
16.graph	9785	45	47	3	5	3	3	3	3	0.0020916462	0.0001320839	0	15	ENSG00000266714
22.graph	328	10	11	3	4	2	2	2	2	0.0007450581	0.0002126694	0	15	ENSG00000142937
22.graph	786	10	12	4	6	2	2	2	2	0.0008137226	0.0001170635	0	15	ENSG00000203747
22.graph	3793	17	18	3	4	2	2	2	2	0.0009949207	0.0000877380	0	15	ENSG00000146143
22.graph	4132	16	18	3	5	3	3	3	3	0.0010986328	0.0001616478	0	15	ENSG00000146592
22.graph	5088	9	11	4	6	2	2	2	2	0.0007824898	0.0001182556	0	15	ENSG00000147454
22.graph	5574	7	9	4	6	2	2	2	2	0.0007028580	0.0001170635	0	15	ENSG00000157303
22.graph	5622	10	12	4	6	2	2	2	2	0.0008168221	0.0001177788	0	15	ENSG00000119328
22.graph	8320	34	39	4	9	4	4	4	4	0.0025777817	0.0007507801	0	15	ENSG00000214013
22.graph	9798	15	17	4	6	2	2	2	2	0.0010015965	0.0001170635	0	15	ENSG00000141540
22.graph	10934	22	31	7	16	4	4	4	4	0.0024485588	0.0008254051	0	15	ENSG00000142025
79.graph	2953	16	22	6	12	3	3	3	3	0.0013823509	0.0003244877	0	15	ENSG00000082213
79.graph	4172	13	17	5	9	3	3	3	3	0.0011084080	0.0001869202	0	15	ENSG00000071462
79.graph	5959	12	13	3	4	2	2	2	2	0.0008196831	0.0000870228	0	15	ENSG00000149084
79.graph	8965	26	30	4	8	3	3	3	3	0.0015964508	0.0002253056	0	15	ENSG00000159593
100.graph	5554	9	13	4	8	3	3	3	3	0.0009272099	0.0001904964	0	15	ENSG00000174038
100.graph	8020	13	15	4	6	2	2	2	2	0.0009162426	0.0001230240	0	15	ENSG00000139921
24.graph	1189	64	69	6	11	3	3	3	3	0.0030462742	0.0002191067	0	15	ENSG00000163803
24.graph	2536	12	16	4	8	3	3	3	3	0.0010592937	0.0001909733	0	15	ENSG00000173950
24.graph	3723	17	28	5	16	6	6	6	6	0.0114419460	0.0098907948	0	15	ENSG00000112576
24.graph	8663	15	20	4	9	3	3	3	3	0.0012392998	0.0002243519	0	15	ENSG00000122386
24.graph	9529	30	45	6	21	6	6	6	6	0.0185701847	0.0162372589	0	15	ENSG00000108852
91.graph	1280	13	14	3	4	2	2	2	2	0.0008585453	0.0000879765	0	15	ENSG00000143995
91.graph	4035	22	27	5	10	3	3	3	3	0.0015225410	0.0002584457	0	15	ENSG00000003147
91.graph	5032	13	14	3	4	2	2	2	2	0.0008518696	0.0000872612	0	15	ENSG00000120913
28.graph	1099	19	21	4	6	2	2	2	2	0.0011148453	0.0001163483	0	15	ENSG00000134318
28.graph	3528	7	8	3	4	2	2	2	2	0.0006287098	0.0000863075	0	15	ENSG00000181315
28.graph	4388	8	9	3	4	2	2	2	2	0.0006601810	0.0000870228	0	15	ENSG00000181016
28.graph	7783	26	32	5	11	4	4	4	4	0.0019223690	0.0004742146	0	15	ENSG00000102606
28.graph	9565	17	21	4	8	3	3	3	3	0.0012071133	0.0001864433	0	15	ENSG00000141699
12.graph	4299	28	31	4	7	3	3	3	3	0.0016210079	0.0002317429	0	15	ENSG00000187391
12.graph	6146	9	9	2	2	2	2	2	2	0.0006318092	0.0000617504	0	15	ENSG00000071203
12.graph	8824	20	21	3	4	2	2	2	2	0.0010941029	0.0000858307	0	15	ENSG00000186260
12.graph	8954	9	12	3	6	3	3	3	3	0.0008556843	0.0001606941	0	15	ENSG00000167397
12.graph	9035	57	61	4	8	3	3	3	3	0.0027441978	0.0001959801	0	15	ENSG00000125107
12.graph	10292	13	13	2	2	2	2	2	2	0.0007967949	0.0000560284	0	15	ENSG00000080839
34.graph	2440	24	31	4	11	4	4	4	4	0.0019636154	0.0005533695	0	15	ENSG00000114757
34.graph	3410	39	43	4	8	3	3	3	3	0.0021090508	0.0002281666	0	15	ENSG00000074276
34.graph	4629	12	13	3	4	2	2	2	2	0.0008158684	0.0000874996	0	15	ENSG00000101955
34.graph	9687	34	42	6	14	4	4	4	4	0.0048165321	0.0012066364	0	15	ENSG00000108395
34.graph	10006	19	26	5	12	4	4	4	4	0.0018417835	0.0005877018	0	15	ENSG00000141469
95.graph	2181	24	28	5	9	3	3	3	3	0.0014872551	0.0001890659	0	15	ENSG00000114423
95.graph	3480	19	24	5	10	3	3	3	3	0.0013833046	0.0002605915	0	15	ENSG00000181355
95.graph	7577	15	21	6	12	3	3	3	3	0.0013506413	0.0003662109	0	15	ENSG00000182196
95.graph	10684	20	20	2	2	2	2	2	2	0.0010290146	0.0000569820	0	15	ENSG00000127511
72.graph	3486	17	19	4	6	2	2	2	2	0.0010583401	0.0001165867	0	15	ENSG00000170085
72.graph	4535	20	23	5	8	2	2	2	2	0.0012383461	0.0001459122	0	15	ENSG00000122786
72.graph	5802	12	17	5	10	3	3	3	3	0.0011508465	0.0002949238	0	15	ENSG00000160404
72.graph	8497	23	34	5	16	6	6	6	6	0.0265734196	0.0244762897	0	15	ENSG00000140416
45.graph	5128	14	18	4	8	3	3	3	3	0.0011286736	0.0001897812	0	15	ENSG00000147535
45.graph	8623	31	35	5	9	3	3	3	3	0.0017738342	0.0001926422	0	15	ENSG00000187535
45.graph	9352	9	11	4	6	2	2	2	2	0.0007815361	0.0001146793	0	15	ENSG00000249459
45.graph	10549	23	32	7	16	4	4	4	4	0.0021331310	0.0006062984	0	15	ENSG00000213339
45.graph	10611	8	10	4	6	2	2	2	2	0.0007424355	0.0001168251	0	15	ENSG00000187556
21.graph	29	13	17	4	8	3	3	3	3	0.0011112690	0.0002315044	0	15	ENSG00000157916
21.graph	7955	9	13	4	8	3	3	3	3	0.0009410381	0.0001876354	0	15	ENSG00000180008
21.graph	9497	24	35	6	17	7	6	7	7	14.6919667721	0.1566600800	0	15	ENSG00000073584
21.graph	10729	11	12	3	4	2	2	2	2	0.0007901192	0.0000867844	0	15	ENSG00000213096
53.graph	936	10	12	4	6	2	2	2	2	0.0008034706	0.0001168251	0	15	ENSG00000263961
53.graph	8059	13	13	2	2	2	2	2	2	0.0007958412	0.0000560284	0	15	ENSG00000015133
53.graph	10194	27	29	4	6	2	2	2	2	0.0014281273	0.0002481937	0	15	ENSG00000080839
51.graph	6096	10	11	3	4	2	2	2	2	0.0007450581	0.0000855923	0	15	ENSG00000149124
51.graph	11563	7	8	3	4	2	2	2	2	0.0006222725	0.0000884533	0	15	ENSG00000138964
70.graph	5199	20	23	3	6	3	3	3	3	0.0012469292	0.0001571178	0	15	ENSG00000205268
70.graph	9722	10	11	3	4	2	2	2	2	0.0007359982	0.0000877380	0	15	ENSG00000167434
66.graph	17	14	16	4	6	2	2	2	2	0.0009629726	0.0001239777	0	15	ENSG00000107404
66.graph	2860	15	22	5	12	4	4	4	4	0.0020980835	0.0010068417	0	15	ENSG00000145425
66.graph	5023	13	15	4	6	2	2	2	2	0.0009174347	0.0001177788	0	15	ENSG00000158806
66.graph	7424	16	18	4	6	2	2	2	2	0.0010306835	0.0001158714	0	15	ENSG00000179520
66.graph	8293	23	33	8	18	5	5	5	5	0.0046398640	0.0030710697	0	15	ENSG00000168803
66.graph	9746	9	10	3	4	2	2	2	2	0.0007126331	0.0000872612	0	15	ENSG00000182481
66.graph	9751	8	9	3	4	2	2	2	2	0.0006740093	0.0000879765	0	15	ENSG00000108950
66.graph	10741	22	22	2	2	2	2	2	2	0.0011091232	0.0000560284	0	15	ENSG00000121289
7.graph	3367	26	35	5	14	4	4	4	4	0.0024409294	0.0007774830	0	15	ENSG00000055147
7.graph	5649	19	20	3	4	2	2	2	2	0.0010671616	0.0000872612	0	15	ENSG00000136848
7.graph	7761	45	57	6	18	6	6	6	6	0.0118968487	0.0092797279	0	15	ENSG00000126217
7.graph	9489	13	16	5	8	2	2	2	2	0.0010130405	0.0001480579	0	15	ENSG00000161405
7.graph	10396	10	11	3	4	2	2	2	2	0.0007426739	0.0000877380	0	15	ENSG00000130005
50.graph	3629	14	16	4	6	2	2	2	2	0.0009503365	0.0001170635	0	15	ENSG00000204231
50.graph	4728	26	36	6	16	5	5	5	5	0.0041592121	0.0024580956	0	15	ENSG00000131089
50.graph	4827	19	21	4	6	2	2	2	2	0.0011265278	0.0001163483	0	15	ENSG00000147231
50.graph	7725	29	34	5	10	3	3	3	3	0.0017273426	0.0003378391	0	15	ENSG00000139746
50.graph	11166	19	21	4	6	2	2	2	2	0.0011329651	0.0001173019	0	15	ENSG00000186818
50.graph	11607	9	11	3	5	3	3	3	3	0.0008392334	0.0001647472	0	15	ENSG00000159200
11.graph	3172	15	17	4	6	2	2	2	2	0.0009911060	0.0001168251	0	15	ENSG00000145743
11.graph	3956	11	12	3	4	2	2	2	2	0.0007791519	0.0000879765	0	15	ENSG00000112031
11.graph	5766	28	31	5	8	2	2	2	2	0.0015397072	0.0001466274	0	15	ENSG00000187609
11.graph	6224	16	24	5	13	4	4	4	4	0.0018460751	0.0007040501	0	15	ENSG00000167792
11.graph	6300	30	34	4	8	3	3	3	3	0.0016970634	0.0001907349	0	15	ENSG00000149262
11.graph	7752	7	8	3	4	2	2	2	2	0.0006358624	0.0000877380	0	15	ENSG00000129538
11.graph	8723	8	8	2	2	2	2	2	2	0.0006041527	0.0000567436	0	15	ENSG00000166783
11.graph	10861	18	25	5	12	4	4	4	4	0.0017645359	0.0005488396	0	15	ENSG00000188493
57.graph	3697	17	20	5	8	2	2	2	2	0.0011398792	0.0001459122	0	15	ENSG00000156711
57.graph	6909	19	26	9	16	2	2	2	2	0.0015878677	0.0002622604	0	15	ENSG00000148798
57.graph	7114	12	15	3	6	3	3	3	3	0.0009739399	0.0001604557	0	15	ENSG00000134533
57.graph	9603	21	26	5	10	3	3	3	3	0.0014636517	0.0002593994	0	15	ENSG00000131467
57.graph	10957	16	21	6	11	3	3	3	3	0.0012967587	0.0002205372	0	15	ENSG00000248098
71.graph	1098	8	9	3	4	2	2	2	2	0.0006632805	0.0000882149	0	15	ENSG00000163026
71.graph	5686	19	21	4	6	2	2	2	2	0.0011308193	0.0001156330	0	15	ENSG00000095321
71.graph	6212	21	26	5	10	3	3	3	3	0.0014626980	0.0002548695	0	15	ENSG00000172830
71.graph	8991	17	22	5	10	3	3	3	3	0.0013079643	0.0002570152	0	15	ENSG00000182149
71.graph	9502	9	10	3	4	2	2	2	2	0.0007090569	0.0002143383	0	15	ENSG00000131469
71.graph	10963	12	14	4	6	2	2	2	2	0.0008838177	0.0001153946	0	15	ENSG00000105281
6.graph	1596	21	28	8	15	5	3	4	5	0.1125376225	0.0029761791	0	15	ENSG00000115966
6.graph	3518	37	37	2	2	2	2	2	2	0.0016357899	0.0000560284	0	15	ENSG00000079691
6.graph	7099	19	24	6	11	3	3	3	3	0.0014693737	0.0003597736	0	15	ENSG00000134283
5.graph	1336	27	39	9	21	5	5	5	5	0.0060887337	0.0043044090	0	15	ENSG00000115459
5.graph	3764	10	11	3	4	2	2	2	2	0.0007350445	0.0000867844	0	15	ENSG00000278224
5.graph	3845	48	67	10	29	7	6	6	7	0.4643957615	0.4513378143	0	15	ENSG00000079841
5.graph	4132	15	15	2	2	2	2	2	2	0.0008468628	0.0000553131	0	15	ENSG00000136261
5.graph	4483	29	32	5	8	2	2	2	2	0.0015656948	0.0001456738	0	15	ENSG00000064419
5.graph	6078	11	15	4	8	3	3	3	3	0.0010111332	0.0001909733	0	15	ENSG00000110492
5.graph	7720	17	18	3	4	2	2	2	2	0.0009832382	0.0000874996	0	15	ENSG00000136143
5.graph	8555	8	9	3	4	2	2	2	2	0.0006635189	0.0000865459	0	15	ENSG00000188659
5.graph	9433	11	13	4	6	2	2	2	2	0.0008394718	0.0001211166	0	15	ENSG00000179761
73.graph	3116	19	20	3	4	2	2	2	2	0.0010690689	0.0000851154	0	15	ENSG00000249437
73.graph	3568	20	27	5	12	4	4	4	4	0.0017535686	0.0004615784	0	15	ENSG00000186470
73.graph	3924	15	19	5	9	3	3	3	3	0.0012023449	0.0002236366	0	15	ENSG00000118507
73.graph	4514	10	14	4	8	3	3	3	3	0.0009706020	0.0001902580	0	15	ENSG00000283013
73.graph	4867	12	13	3	4	2	2	2	2	0.0008158684	0.0000882149	0	15	ENSG00000076770
73.graph	5547	10	10	2	2	2	2	2	2	0.0006785393	0.0000569820	0	15	ENSG00000106819
73.graph	5625	26	27	3	4	2	2	2	2	0.0013103485	0.0000865459	0	15	ENSG00000148219
75.graph	2466	15	19	4	8	3	3	3	3	0.0011608601	0.0001924038	0	15	ENSG00000161267
75.graph	2596	10	11	3	4	2	2	2	2	0.0007436275	0.0000879765	0	15	ENSG00000188848
75.graph	3077	30	33	5	8	2	2	2	2	0.0015938282	0.0001456738	0	15	ENSG00000157107
75.graph	4264	57	59	4	6	2	2	2	2	0.0024807453	0.0001161098	0	15	ENSG00000164692
75.graph	5927	9	11	4	6	2	2	2	2	0.0007810593	0.0001165867	0	15	ENSG00000134339
75.graph	6237	17	19	4	6	2	2	2	2	0.0010569096	0.0001170635	0	15	ENSG00000110721
75.graph	6350	9	11	4	6	2	2	2	2	0.0007681847	0.0001163483	0	15	ENSG00000042429
75.graph	6388	15	21	5	11	4	4	4	4	0.0015063286	0.0004367828	0	15	ENSG00000110723
75.graph	8534	29	34	5	10	3	3	3	3	0.0017440319	0.0002589226	0	15	ENSG00000140521
75.graph	11372	13	14	3	4	2	2	2	2	0.0008437634	0.0000863075	0	15	ENSG00000183963
88.graph	102	9	11	4	6	2	2	2	2	0.0007736683	0.0001182556	0	15	ENSG00000116685
88.graph	4314	23	29	6	12	3	3	3	3	0.0016434193	0.0003323555	0	15	ENSG00000004948
88.graph	5386	12	14	4	6	2	2	2	2	0.0008833408	0.0001225471	0	15	ENSG00000161016
88.graph	5575	19	21	4	6	2	2	2	2	0.0011436939	0.0001168251	0	15	ENSG00000081377
88.graph	7837	10	11	3	4	2	2	2	2	0.0007386208	0.0000879765	0	15	ENSG00000100439
88.graph	8451	18	18	2	2	2	2	2	2	0.0009601116	0.0000572205	0	15	ENSG00000187720
88.graph	9625	15	15	2	2	2	2	2	2	0.0008625984	0.0000565052	0	15	ENSG00000141279
88.graph	10552	29	37	6	14	4	4	4	4	0.0022201538	0.0005421638	0	15	ENSG00000205517
30.graph	2492	17	22	4	9	3	3	3	3	0.0012817383	0.0002241135	0	15	ENSG00000136527
30.graph	6499	13	15	4	6	2	2	2	2	0.0009081364	0.0001165867	0	15	ENSG00000154114
30.graph	6830	10	13	3	6	3	3	3	3	0.0008990765	0.0001590252	0	15	ENSG00000107816
30.graph	10470	26	32	6	12	3	3	3	3	0.0017261505	0.0003302097	0	15	ENSG00000130377
30.graph	11554	9	10	3	4	2	2	2	2	0.0006992817	0.0000998974	0	15	ENSG00000100207
33.graph	1189	19	22	5	8	2	2	2	2	0.0012145042	0.0001461506	0	15	ENSG00000152683
33.graph	10642	12	14	4	6	2	2	2	2	0.0008780956	0.0001173019	0	15	ENSG00000076662
33.graph	11182	14	20	5	11	3	3	3	3	0.0012648106	0.0002880096	0	15	ENSG00000167747
63.graph	1186	22	23	3	4	2	2	2	2	0.0011601448	0.0000865459	0	15	ENSG00000163811
63.graph	5461	51	53	4	6	2	2	2	2	0.0022668839	0.0001168251	0	15	ENSG00000107099
63.graph	8499	12	14	4	6	2	2	2	2	0.0008695126	0.0001206398	0	15	ENSG00000103671
98.graph	5247	10	12	4	6	2	2	2	2	0.0008168221	0.0001151562	0	15	ENSG00000132541
98.graph	8095	10	13	5	8	2	2	2	2	0.0008945465	0.0001454353	0	15	ENSG00000100721
98.graph	8769	23	26	4	7	3	3	3	3	0.0015847683	0.0002734661	0	15	ENSG00000188603
98.graph	9492	28	36	7	15	4	4	4	4	0.0023703575	0.0007038116	0	15	ENSG00000108799
98.graph	10700	17	22	5	10	3	3	3	3	0.0013368130	0.0002579689	0	15	ENSG00000089356
98.graph	11052	13	16	5	8	2	2	2	2	0.0010035038	0.0001506805	0	15	ENSG00000167555
38.graph	525	20	27	5	12	4	4	4	4	0.0018734932	0.0005822182	0	15	ENSG00000134222
38.graph	2387	31	39	7	15	4	4	4	4	0.0023126602	0.0005345345	0	15	ENSG00000051382
38.graph	3448	24	29	4	9	3	3	3	3	0.0015408993	0.0002307892	0	15	ENSG00000072571
38.graph	4264	23	28	4	9	4	4	4	4	0.0020704269	0.0007452965	0	15	ENSG00000106070
38.graph	4726	12	14	4	6	2	2	2	2	0.0008897781	0.0001144409	0	15	ENSG00000182220
38.graph	6520	33	43	4	14	5	5	5	5	0.0044858456	0.0026984215	0	15	ENSG00000149294
38.graph	7761	11	14	3	6	4	4	4	4	0.0011098385	0.0002894402	0	15	ENSG00000102804
38.graph	11729	12	15	5	8	2	2	2	2	0.0009665489	0.0001473427	0	15	ENSG00000183527
52.graph	2949	38	40	4	6	2	2	2	2	0.0018274784	0.0001173019	0	15	ENSG00000137601
52.graph	5436	11	13	4	6	2	2	2	2	0.0008368492	0.0001237392	0	15	ENSG00000161016
52.graph	6497	18	25	5	12	4	4	4	4	0.0019078255	0.0007045269	0	15	ENSG00000186318
52.graph	9059	10	11	3	4	2	2	2	2	0.0007410049	0.0000867844	0	15	ENSG00000103064
52.graph	9348	15	18	5	8	2	2	2	2	0.0010666847	0.0001468658	0	15	ENSG00000065559
52.graph	10716	21	25	6	10	2	2	2	2	0.0013656616	0.0001752377	0	15	ENSG00000167483
77.graph	3966	17	20	5	8	2	2	2	2	0.0011413097	0.0001471043	0	15	ENSG00000164638
77.graph	4131	18	20	4	6	2	2	2	2	0.0010981560	0.0001177788	0	15	ENSG00000277149
77.graph	4767	49	51	4	6	3	2	2	3	0.0026376247	0.0002350807	0	15	ENSG00000197565
77.graph	5130	10	11	3	4	2	2	2	2	0.0007488728	0.0000851154	0	15	ENSG00000147601
77.graph	5574	31	36	6	11	3	3	3	3	0.0018477440	0.0002210140	0	15	ENSG00000041982
46.graph	1111	24	24	2	2	2	2	2	2	0.0011477470	0.0000574589	0	15	ENSG00000055917
